time_s,differential_output_v
1.2997e-08,0.1554742
1.29985e-08,0.15790190000000004
1.3e-08,0.1602958
1.30002e-08,0.16061209999999992
1.30006e-08,0.16124359999999993
1.30014e-08,0.16249939999999996
1.3003e-08,0.16498279999999999
1.3005e-08,0.16803430000000008
1.3007e-08,0.17102779999999995
1.3009e-08,0.1739638
1.3011e-08,0.17684299999999997
1.3013e-08,0.179666
1.3015e-08,0.18243359999999997
1.3017e-08,0.18514639999999993
1.3019e-08,0.18780489999999994
1.3021e-08,0.19041010000000003
1.3023e-08,0.19296250000000004
1.3025e-08,0.19546279999999994
1.3027e-08,0.19791170000000002
1.3029e-08,0.20031009999999994
1.3031e-08,0.20265829999999996
1.3033e-08,0.20495739999999996
1.3035e-08,0.20720780000000005
1.3037e-08,0.20941050000000005
1.3039e-08,0.21156589999999997
1.3041e-08,0.21367479999999994
1.3043e-08,0.21573809999999993
1.3045e-08,0.2177563
1.3047e-08,0.21973010000000004
1.3049e-08,0.22166019999999997
1.3051e-08,0.22354739999999995
1.3053e-08,0.22539220000000004
1.3055e-08,0.22719540000000005
1.3057e-08,0.22895769999999993
1.3059e-08,0.23067970000000004
1.3061e-08,0.23236210000000002
1.3063e-08,0.23400549999999998
1.3065e-08,0.23561069999999995
1.3067e-08,0.23717809999999995
1.3069e-08,0.2387085
1.3071e-08,0.2402027
1.3073e-08,0.24166100000000001
1.3075e-08,0.24308430000000003
1.3077e-08,0.2444729
1.3079e-08,0.24582779999999993
1.3081e-08,0.24714939999999996
1.3083e-08,0.24843820000000005
1.3085e-08,0.249695
1.3087e-08,0.25092040000000004
1.3089e-08,0.2521147
1.3091e-08,0.2532786
1.3093e-08,0.2544128
1.3095e-08,0.2555178
1.3097e-08,0.256594
1.3099e-08,0.2576421000000001
1.3101e-08,0.2586624999999999
1.3103e-08,0.2596558
1.3105e-08,0.2606225999999999
1.3107e-08,0.26156330000000005
1.3109e-08,0.2624784
1.3111e-08,0.2633685
1.3113e-08,0.2642340000000001
1.3115e-08,0.26507539999999996
1.3117e-08,0.2658931
1.3119e-08,0.26668780000000003
1.3121e-08,0.26745969999999997
1.3123e-08,0.26820960000000005
1.3125e-08,0.2689374
1.3127e-08,0.26964410000000005
1.3129e-08,0.27032979999999995
1.3131e-08,0.27099509999999993
1.3133e-08,0.27164029999999995
1.3135e-08,0.27226590000000006
1.3137e-08,0.2728722
1.3139e-08,0.27345969999999997
1.3141e-08,0.27402879999999996
1.3143e-08,0.2745799000000001
1.3145e-08,0.2751133
1.3147e-08,0.2756294
1.3149e-08,0.27612860000000006
1.3151e-08,0.27661119999999995
1.3153e-08,0.2770777
1.3155e-08,0.2775282
1.3157e-08,0.27796339999999997
1.3159e-08,0.27838339999999995
1.3161e-08,0.27878860000000005
