time_s,differential_output_v
1.695e-09,-0.15503139999999993
1.697e-09,-0.15220129999999998
1.699e-09,-0.14927069999999998
1.701e-09,-0.14624400000000004
1.703e-09,-0.1431251
1.705e-09,-0.1399184
1.707e-09,-0.13662770000000002
1.709e-09,-0.13325699999999996
1.711e-09,-0.12980999999999998
1.713e-09,-0.12629049999999997
1.715e-09,-0.12270199999999998
1.717e-09,-0.11904809999999999
1.719e-09,-0.11533230000000005
1.721e-09,-0.11155789999999999
1.723e-09,-0.1077281
1.725e-09,-0.10384609999999994
1.727e-09,-0.09991500000000009
1.729e-09,-0.09593770000000001
1.731e-09,-0.09191729999999998
1.733e-09,-0.08785660000000006
1.735e-09,-0.0837582
1.737e-09,-0.07962479999999994
1.739e-09,-0.0754593
1.741e-09,-0.07126379999999999
1.743e-09,-0.06704109999999996
1.745e-09,-0.06279329999999994
1.747e-09,-0.058522900000000044
1.749e-09,-0.05423200000000006
1.751e-09,-0.04992289999999999
1.753e-09,-0.045597700000000074
1.755e-09,-0.04125820000000002
1.757e-09,-0.03690660000000001
1.759e-09,-0.03254479999999993
1.761e-09,-0.02817460000000005
1.763e-09,-0.02379779999999998
1.765e-09,-0.01941599999999999
1.767e-09,-0.015031000000000017
1.769e-09,-0.010644499999999946
1.771e-09,-0.00625779999999998
1.773e-09,-0.0018727000000000604
1.775e-09,0.0025096000000000007
1.777e-09,0.006887599999999994
1.779e-09,0.01125989999999999
1.781e-09,0.01562510000000006
1.783e-09,0.01998230000000001
1.785e-09,0.024330000000000074
1.787e-09,0.028666999999999998
1.789e-09,0.032992299999999974
1.791e-09,0.037304900000000085
1.793e-09,0.04160370000000002
1.795e-09,0.04588749999999997
1.797e-09,0.05015550000000002
